review_id,review_text,category_name,model_would_say,model_confidence,suspect_rank
60f773a7-80c6-4bdb-a6dc-4b4872576347,"It was perfect for so long, now the widget for it just flashes all done and doesn't let you press any buttons, basically the reason I had it in the first place. disappointing",UX Feedback,Bug Report,0.5822,269
54a09560-5ba2-4ae0-bd4b-3ac08dbc13bd,when we complete any title then the subtitle of that complete...but it shouldn't.... bcoz it's not necessary that we complete any title so we complete subtitle...,Bug Report,UX Feedback,0.4488,270
5a8279a3-c685-472d-bfe5-f5c8fe2cc604,Netflix deserves a 5 star but to make it better it should renew it's contract with Rockstar games and return the GTA games Please Netflix sincerely return the GTA games Thank you.,Positive Praise,Feature Request,0.5851,271
33b2e94f-293f-4398-ada3-0d9372a376cf,I'm getting harassed on this app,Bug Report,UX Feedback,0.5122,272
870a3dd0-491d-43b1-ba73-4f1735049d6d,"I highly value MyFitnessPal. However, I am unable to endorse the current version due to the exclusion of the barcode scanning feature from the standard offering. It is my understanding that this functionality is now exclusively available as part of the premium subscription, which I find to be an unreasonable change. It might be time for a free alternative.",UX Feedback,Feature Request,0.6508,273
e8af8041-a416-4880-bb75-8975e08d8555,wont let me navigate pass the premium offer. I dont want to pay for this app. it appears it doesnt want me to use it for free idk save your time,Feature Request,UX Feedback,0.5611,274
805037bd-01da-497b-aab3-57941be89aff,"it used to work fine , but starting from May 26 due to a strangely declined transaction it stopped to send or receive money. the worse part there are no messages explaining why and i even called the customer support and they just didn't explain anything , only said we appreciate your patience. such a useless disappointing app.",Bug Report,UX Feedback,0.6794,275
515ec419-cce5-41da-aaff-5779f2031805,"EDIT: I reached out to support as advised in the response but they were not willing to do anything. I have used Todoist since 2010 but will have to look for another app. I paid for pro for many of those years but $60/year has become way too much. Some of us do not use the AI features, and just need reminders and more than 5 projects. For those basic needs, the new pricing makes it not worth it. Maybe come up with subscription tiers?",Feature Request,UX Feedback,0.5691,276
e6ce50c5-243b-4f65-87e3-c0eb6b578add,trash is just a money grab,Bug Report,UX Feedback,0.5827,277
a21a4d9b-d5a5-4621-aa52-827ceee9d5ec,We need an option to disable HDR which causes brightness problems,UX Feedback,Bug Report,0.5485,278
28e44cd7-cf99-4f63-80ae-20ac3f418460,"If you are willing to lose control over your financial information. Then open this app. You will be unable to close, change, and stop your credit card from being used once you start using PayPal. I closed my account, removed my credit card information, and uninstalled the app from my old device. I didn't download the app on my new device and yet the information is still on my new cellphone. if you go to the Play Store it forces you to "" choose a device"" This is a nightmare.",Bug Report,UX Feedback,0.5416,279
f15d44a4-125f-4fac-ac4d-5b29cacbe497,"worst experience I reinstalled the app and it asks for email verification, after doing all process it ask for sms fee but even after entering card details it is showing error everytime. what kind of problem is this , I have emailed you guys but no reply. HOW IRRESPONSIBLE THE ENTIRE TEAM IS? Even after your response and emailing you about the problem no one is following and providing solutions in your sms email . SUCH A DISGUSTING SERVICE.",Bug Report,UX Feedback,0.6192,280
e23860c4-ccde-44c3-9aa4-7dc161ee4692,It would be more stars if I could connect my Amazon Bip 6,Feature Request,Positive Praise,0.6006,281
085c4381-d68b-4982-b562-694b3e125c43,"Es desagradable que te bloqueen las tarjetas a cada rato porque según ellos detectan qué son transacciones fraudulentas, si estoy haciendo han compra en amazon, no en una página desconocida.",Bug Report,UX Feedback,0.4305,282
f3645c88-3a2d-4d80-af7d-d66701168dc6,l cnt get through to my account because of this sms fee issue l thought telegram was free so annoying,UX Feedback,Bug Report,0.6776,283
7b9bcf09-4b97-4747-9a74-b85edccd0670,"Hey, I noticed a bug in the app. The macro grams don't match up between the 'Macros' and 'Nutrition' sections. I did the math myself and the 'Nutrition' section is correct, but the 'Macros' section is showing way higher numbers than it should. Could you guys take a look and fix this? Thanks!",Bug Report,Feature Request,0.4937,284
55cdeb3b-4a9b-46fb-88ea-54d9cad54e5c,"Last updates messed the widget up, it flickers etc and is hard to use if not totally unusable.",UX Feedback,Bug Report,0.6785,285
0dcdb673-a380-4346-91bd-35cb0ad19dd9,Very cheap app i am using since 1 year and still i can text only mutual friend this very rediculious i will not use anymore this app good by.,Bug Report,UX Feedback,0.5128,286
62e9a89d-9617-4685-ae4d-cd6dadaf4096,"Not good enough, every day, I always have to re add my daily routines, it's more of a manual app",Bug Report,UX Feedback,0.3641,287
2593e331-8b43-4791-a417-fb3e7890b766,"Useless apps, need real money to use it. DON'T RECOMMENDED, Uninstall it NOW!",Bug Report,UX Feedback,0.5727,288
d339ca20-fa7a-4239-aa4f-166ca04a40c7,"treated like literal scum if no premium 6 skips per hour ads galore you want to load up the app guess what, Ad you want to skip song, Ads each 30 seconds some more then you listen to one song then you get more ads I once got five ads that's nearly the length of a song and don't get me started on songs you can't even pick which ones to listen to and your playlist aren't yours cause their allowed to shove whatever song they want on it you search a song and press on it well suprise playlist it's bs",Feature Request,UX Feedback,0.5411,289
1e6f3325-9648-4fae-af45-bd70828a78cf,nothing is free and I don't have money to buy something I can't try before investing with credit card,Bug Report,UX Feedback,0.6375,290
e7b83825-a435-4598-bcfd-e9147363e15d,please be careful with this app I deleted because I did not use...... and there a hidden recurring subscription...... now they won't refund me even though I don't use the app .... be warned,UX Feedback,Feature Request,0.4196,291
4e3c21aa-5730-4399-aebd-98f36c6903a1,I don't like the the reporting and posting stats. I am too old to learn how to use this new app.,Bug Report,UX Feedback,0.4597,292
ac450ebd-7279-4e49-8dd6-b0d9a6cf8a1b,"trying to confirm my password from my phone email app but every time I switch out of the PayPal app, it errors and wants me to send another code. so messed up. I need the money in there to combine with the money in my bank account so I can get to work -where a computer is that I could use to get my money. so annoying",Bug Report,UX Feedback,0.5581,293
d0c13494-c0e7-4003-b4c9-0ede29fb8d9d,worst experience ever. Whenever I click to verify my identity it just open a white screen nothing else.,UX Feedback,Bug Report,0.6434,294
6cc7acb3-f269-4ee1-b404-01d896dc8e0f,"Cannot open the app. My family was paying for an account with 3 users, since the update a month or 2 ago, no one but the person paying for the account can sign in. Ridiculous. Have been a member since like 2009 and now they're barring users from using the app they're paying for",Bug Report,UX Feedback,0.6326,295
3fe19762-a25c-43f9-8608-e37fc05de1f0,it works when you follow it! if only I could keep motivating myself to follow it!,Positive Praise,Feature Request,0.5561,296
b8dfeb82-269c-4aac-a966-adf0d5b28007,even if it's a free APK please remove Ads and don't put random play.........,Bug Report,Feature Request,0.474,297
47d50a3f-b952-4cc9-981a-dfc88124f9dc,"This app is hot garbage especially if you compare it to anything competent out there like Slack. The back button in only certain chats just downright does not work, while other channels refuse to be read even if I've read everything in the channel and explicitly marked it as read they continue to remain unread. There's a variety of other weird quirks, bugs, issues etc. The development quality overall is atrocious.",Bug Report,UX Feedback,0.556,298
7e684650-11dc-4c21-b46b-bd6add011876,customer for 6 years with every 1c spent being documented. closed my acc under no reason provided,Bug Report,UX Feedback,0.5714,299
6029defe-9b3f-40c8-abc2-1937a539a642,They charged me for this and i never authorized or subscribed. I want a refund because I sleep good. I don't neep help going to sleep and i don't have anxiety issues. I give 0 stars because i know nothing at all about this app. They just took my money!,UX Feedback,Feature Request,0.365,300
d5a1a636-2cd7-4e3a-86e3-11d116d3a15c,It's too easy to add your entire last meal from the previous day,Bug Report,UX Feedback,0.5551,301
e8244a16-f658-433a-a990-fa6a26fd0f72,"Over the last five years, the calorie counting has become more and more inaccurate. Right now it's rather a joke. The people are raking money from this app have no incentive to fix it. Their AI stands for Absolute Idiot.",Bug Report,UX Feedback,0.6086,302
5daaa43b-1eff-481c-8186-6a405de01ab4,"One issue, not allowing multiple parties to mark or comment during teams meeting. Rest good",Bug Report,UX Feedback,0.5656,303
95f31acf-7c25-403e-9d21-e644e83ede16,I have experience because I had business I online a lot .But I am still have problems. The big trouble with me the Apple A/C and method A/C. When I changed the IPhone to Samsung. very headache.,Bug Report,UX Feedback,0.5934,304
17c29417-1037-4904-a33a-910f069f927b,"Bait and switch premium subscription features are scummy. The app may be good otherwise and have cool features I don't mind paying for, but making you invest time into configuring and fine tuning advanced features like meal planning before finally telling you at the end it's $99/yr to enable that feature? automatic zero stars in my book. App developers should do better and we should expect them to be better.",UX Feedback,Feature Request,0.5517,305
d8ea3d60-6e97-4adf-8a2b-23a2469ecb22,don't ask me what my default payment method is if you won't even use it.,Bug Report,UX Feedback,0.4747,306
709f9e6f-4caf-4a8f-9690-83e264238749,my posts not getting views. sometimes no view at all and it so painful,Bug Report,UX Feedback,0.6019,307
1253a2b7-5422-4c5b-9b0c-4fc75c80f215,"I have used this product for years, many times every day. It was great under Android 13, but crashes frequently on Pixel 10's version 16 and is getting worse. Not recommended for current Android OS, but passable as a Win 10/11 app due to sync issues.",Bug Report,UX Feedback,0.5196,308
7993fc41-fe84-4e82-9c34-b7be8a73d56d,"new widget got completely ruined, buttons never work and constantly keeps loading. its faster to just search for the app now and press play there.",UX Feedback,Bug Report,0.5953,309
c416a747-37da-4735-8696-d56069a6837c,"Broken App, Horrible Support Today the app is 100% broken. Their support is insane. A different person answers each message and all they do is ask questions on repeat with absolutely no resolution.",Bug Report,UX Feedback,0.6054,310
1af784e8-9238-4d02-bf94-cc9a808224cd,"I am canceling the monthly subscription I just bought yesterday because I open the app, and it redirects me to get website after the take a deep breath loading screen. and it opens in the edge browser that isn't my default browser. fix it I wasted my money.",UX Feedback,Bug Report,0.5215,311
1b9bb446-d0cf-4845-81b9-b2a856a919d9,"Keeps signing me out eve though we pay for a family bundle. Other than no commercials, Netflix app is like all of the others. Garbage",Bug Report,UX Feedback,0.601,312
baa1901b-4b36-442d-89a7-932ba6ba8ba0,"It's a practical app for logging food, but for the recipes I hate it. Every recipe I've seen is in 'cups'. Only the USA uses that as a measurement. The rest of the world uses grams and millimetres. I have no interest in looking up the conversion for every ingredient of a recipe when there are millions of recipes on the Internet etc that do use normal metric measurements. (To the developer: I wrote measurements, not 'serving sizes'.) Also, exercises STILL don't sort to 'most recent.",Bug Report,UX Feedback,0.4706,313
78185e81-97a8-42e4-995c-f0954aae05f3,"Microsoft to-do list is useless if its tied to an email account that you have held for a long time. I tried setting up a study timetable, but Todo dug through more than a decade of old emails and dumped thousands of outdated tasks and flagged messages into my list. Theres no way to bulk clear this mountain of irrelevant clutter. It was overwhelming, stressful, and impossible to fix so I ditched the app entirely and started fresh somewhere else.",Bug Report,UX Feedback,0.4486,314
b5157ebd-ed45-452f-a65c-66aaaf2f975f,"this app used to be amazing. Now I can't find anything i used to use and I feel like almost everything is premium. I can't even locate the regular timer anymore. the last thing I now feel while using this app, is calm.",UX Feedback,Bug Report,0.4776,315
f39955c6-12c2-46f6-9b11-b4f5e488fbec,"after 7 years of using revolut, I think I'm done. doesn't work with Samsung pay, hence can't use the cards on mobile after degoogling. I guess it's time to go back to millennium because they support Samsung pay.",Bug Report,UX Feedback,0.5936,316
79208bd3-64be-4629-b8b7-b2178bf9558e,it would be good if can open nested groups,Feature Request,Positive Praise,0.5831,317
4c1e94a3-1366-4db9-a82b-721522f9fa7f,"not sure when it happened, but now we don't see a weight estimate. this new version has taken several steps backwards. I'll never understand why developers keep tweaking programs until they're essentially unusable.",Bug Report,UX Feedback,0.415,318
b1dc8fc3-be11-459a-bbb8-4057ac04ad62,"I'm gonna say this quick,,I never received a PayPal card for me..at all.. this is fraud...",UX Feedback,Feature Request,0.3859,319
bb3e9ef6-2ee9-4135-8ba0-cc1d9369ab79,"I'm brand new with the service. I'm liking it. More specifically, you are provided functionalities I've haven't had previously. You should give it a try!",Positive Praise,Feature Request,0.5612,320
cb3d345b-2b0f-47d9-a5d0-954de3da585a,They just changed the entire look of this app. I now have to relearn how to do everything .,Bug Report,UX Feedback,0.5759,321
4f23732a-ecac-489b-aa1e-d2f6748debe0,"If you don't pay to play, you may as well be tracking your macros and calories yourself. Everything is manual input. I tried tracking my exercise for a full day capture. I do kickboxing and strength training. I use my Garmin all day and that's as close as you might get to what a calorie burn looks like, not that I would know what that math is since I only see the overall day. This app seems to think I'm going to intuit my calorie burn. Why would I pay if the free version (preview) is this bad?",UX Feedback,Feature Request,0.4586,322
6dfbae13-19b0-4d49-a3cf-6bdf8401d481,Change the format back to what it was! The journal is counterintuitive now and it keeps bugging and not allowing me to add new items unless they're in my recent history. I've had this app for years and its garbage now.,Bug Report,UX Feedback,0.5889,323
350f50aa-f6e7-4169-9e02-3bdbbcf98e14,"This App has downgraded, it is extremely buggy and sensitive. all I did was scroll and it made me prove I was human, and they locked me out of my account, seriously? this is very annoying, please fix this, and approve my account.",Bug Report,UX Feedback,0.6097,324
a7835d9c-276e-42b4-b66f-5564ff43aabe,"Do not use their cryptocurrency. Paid in £1 to test the waters and since then it will no longer allow me to access the crypto part of the app. Just a continuous notification to 'try again later' this has been going on for 2 months now! I can only imagine if I had deposited more as I no longer have access to the funds placed. I can't even withdraw the £1 I put in. it's still there at 98p but I can't withdraw, transfer, add more. DO NOT USE THIS APP FOR CRYPTO!",Bug Report,UX Feedback,0.4491,325
6e516308-f53d-4c21-bb1e-fdd3592b62af,no integration with Adidas Running App for counting calorie s,UX Feedback,Bug Report,0.5326,326
af25d294-b3b8-4d2b-a38d-6245b09fe986,no free version found. read the reviews... not calming. uninstall.,UX Feedback,Bug Report,0.613,327
30105f35-8f75-46f2-b0fa-9cf603328c16,how dare you ask me to use a browser other than my system default. absolute dark pattern cancer.,Bug Report,UX Feedback,0.4554,328
1b48bd48-54d0-42b9-8c4a-a57eaf377e25,The worst app ever. Unnecessary security with many questions Wich doesn't make sense. Sending me a code to mail address which I don't use for many many years,UX Feedback,Bug Report,0.5085,329
ff0e205e-1554-4f41-b7c4-04b2e4937735,useless app very less movies,Bug Report,UX Feedback,0.5914,330
9a4a4408-e46c-4fd7-9c87-c08f0ee2a66d,"They introduced a new, bigger and more obnoxious home screen widget that you have to replace the prior one with, and now it doesn't work. What a waste.",Bug Report,UX Feedback,0.5882,331
5392119d-b0b0-419d-9862-2efdc984e338,"I hate that when I try to open this app to calm my child when I'm totally exhausted it just freezes on a blue screen for infinity saying 'take a deep breath', or some such infuriating nonsense. I can't describe how much I hate this feature. Regret getting a yearly membership.",Bug Report,UX Feedback,0.5749,332
a0139140-1179-4594-8758-071919a63ea2,Somewhat intuitive to set up. Told not to send alert emails. Continued to. Deleted.,UX Feedback,Bug Report,0.5977,333
faae2975-a769-4d10-b4b5-89117e17cc39,"honestly at this point, just like youtube there is to many ads and when you skip one another pops up, im just going back to ""tactically"" acquiring music again at least then i can listen without ads or ""breaks"" or paying greedy companies to take away ads.",UX Feedback,Feature Request,0.4826,334
f4204905-6b25-44a5-8b62-0e7657ec01d2,"After years of waiting and hoping that Microsoft would seamlessly integrate Tasks into the Calendar app, I've finally given up. To make matters worse, the Outlook 'all-in-one' windows app has become incredibly buggy—even just opening the calendar is painfully slow. I finally decided to switch to Google Tasks and google products, and the experience is night and day. All of my tasks now integrate perfectly and show up right inside my Google Calendar without any hassle.",Bug Report,UX Feedback,0.4513,335
04ffdec1-46ba-4a7f-85fe-c291f7006ce7,Slow and lagging in very rural areas.,Bug Report,UX Feedback,0.4932,336
65d67c45-85c1-4d7d-b8e4-c1e29fc0bf66,Regularly having widevine L3 downgrades on several devices. As is always the case DRM does nothing but inconvenience paying customers.,Bug Report,UX Feedback,0.5183,337
ff147070-5890-472a-bd1b-2b076901f31b,"Dear Lord, figuring out why sometimes the system cannot save a task, demanding to add context is impossible. Can't easily see the calendar view to understand a task load. Still trying to integrate this thing with Google calendar as it cannot be done easily.",UX Feedback,Bug Report,0.481,338
28e4c2b5-3d59-4d83-bb07-124e1ddeb526,"my church family communicates o. this app. so far do good. no breaches, no unrequested memberships, or even clean up is easy.",Feature Request,Positive Praise,0.4478,339
998fdd44-00bf-4403-9032-650af148225d,"paypal did me dirty, holding my funds for 180days whereas they is no valid reason they are giving . just said account looks suspicious",Bug Report,UX Feedback,0.4849,340
afa8f859-7c94-4750-b022-e8d62003f746,"I used to LOVE Spotify. Used to be 5 stars for me. It just doesn't work right anymore. I was paying for the family plan and it was worth it at the time. Now, it takes a few minutes for ANYTHING to load and a few more minutes to actually start playing a track after hitting the play button. Even got a new phone and thought maybe that would fix it. NOPE. I finally got so sick of paying for a service that won't work, so I went back to the free version. Might delete altogether. Makes me sad!",Bug Report,UX Feedback,0.5545,341
286db629-6931-402c-afb8-23f5a9029674,"I didn't appreciate the visually distracting confetti effect just because I completed a first task setting it up. SEEMS LIKE A CRUEL THING TO PUT IN A NEURO DIVERSE APP! I tried stopping it by going back a page and I was right back to the email verification page, then things froze. I could no longer set the morning task list, it stayed at the 'Off' position. Same trying to set the evening review, however many times I clicked. That's when I uninstalled it, within 5 minutes of downloading. 👎🏻",Bug Report,UX Feedback,0.5558,342
7ec7d275-f6d7-478e-b57b-872f511f00de,"I have had the Calm app for years on iPhone with no issues loved it and used Soo many different ways. I switched to Android and purchased a subscription in play store, have the app signed in with the same info worked for the 2 months, has not connected since, I have logged out and back in , I have deleted the app and reinstalled same error message that I need to log in with my play store account information. reached out to customer service 3xs no response.....very disappointed.",Bug Report,UX Feedback,0.467,343
4be6ab1e-197e-48a0-8c56-8216a7b0b5bf,"What happened to this app???? I have used this app for years. It was simple and effective. I could use it to track foods, calories, protein, water and weight. You could also get a general idea of other vitamin intake, as well. The free version offered enough basics to be useful for an average Joe. After a recent update, you can no longer search for foods by name. I was logged out and had to start a new acct. This has gone from a great app to totally worthless in one update.",UX Feedback,Feature Request,0.4287,344
4f244b77-90f0-4bd2-978f-de3ade609efc,Netflix are kak no subscription but keep on deducted money why,UX Feedback,Bug Report,0.577,345
548fed40-b4eb-4494-bb9e-89219f86d25c,good if you want organised routine,Positive Praise,Feature Request,0.4704,346
2346b4d6-b396-47ff-9ee4-e616cf9a7108,"Constantly stops during stories and meditations. I loved this app to begin with, but the glitches just get more and more frustrating. Might not renew next year... things got better but now it's saying content isn't available.",Bug Report,UX Feedback,0.5675,347
d4fafae0-ceef-4318-b843-393235f0e996,"My account is saying it's supposedly ""permanently deactivated"" after hours on the phone with representatives who hang up on you and don't listen to customers. We had to a representative apply for a debit card against our consent. I had to talk to an account specialist for hours. Now on a Sunday afternoon when we thought we're were verified, we're now being neglected by PayPal customer service and hung up on and stuck on hold. the customer service of PayPal is un professional",Bug Report,UX Feedback,0.484,348
304b0593-f2c6-4d67-96c7-75fe35d06093,just need more old school hip hop,Positive Praise,Feature Request,0.4235,349
5edeec39-119c-46ac-8793-1c92fede7acf,"I do not even know how to describe how bad and unorganised this app is ,but i would advice anyone wanting to download this app on android not to else it will follow with sincere and deep regret. It soo soooooooo bad that it doesn't even start,it just crashes all the time. And it can't even save logins",Bug Report,UX Feedback,0.5292,350
d80a5f03-3e14-4bb8-a13a-d5dbcda8a5a2,Useful to keep in contact at work. Would be useful if I could turn on notifications for 1:1 chats but off for group chats,Positive Praise,Feature Request,0.4603,351
8ea98a77-ee1c-42b1-b6cb-dd0b857392a2,does not work at least for me!,Bug Report,UX Feedback,0.5299,352
fe117fe4-cb83-4e2e-a378-38dd97f1da11,Good app for kcal tracking. Some integrations like samsung watch steps and exercise kcal synchronization not working. In-app support bot is terrible.,Bug Report,UX Feedback,0.4922,353
6abfb0c0-e54a-4b93-b2fc-defdbbe0c133,Great experience with this app. I would like to track my other micronutrients like magnesium along with the other micros you already have on there.,Positive Praise,Feature Request,0.5136,354
34e0f77a-bd9a-483f-8b17-489a18209cc0,"Juices want more control over us so they just introduced phone authentication. I refuse, so today I just closed my account after a few years of using it.",UX Feedback,Bug Report,0.5358,355
3d5c3a28-9174-4d78-9f07-82797b3a907a,"PayPal has surpassed all of my expectations. Simply give them a call if you are scammed. I guarantee that they will support you and return your money. PayPal is without a doubt the best financial app. The customer service is excellent. I appreciate all of your quick assistance, PayPal employees.",Positive Praise,Feature Request,0.5094,356
afae87f0-b6a4-404b-9ee4-201b6e5f27a8,"was really good then program change making it more difficult to use. I will be replacing it. I lost about 30 lbs using app, currently too problematic.",UX Feedback,Bug Report,0.5696,357
49c79162-696d-4081-a2f7-26b50ac44642,"Completely outdated. Real time transfer costs 3€, cannot add my bank account. Everything takes at least 2 days while my bank does it in under 2 seconds.",Bug Report,UX Feedback,0.4797,358
ed2ec289-a28b-43d0-9b0a-18548152a36f,"the app is fast,efficient and the audio is clear. the only thing I would change is the screen that sometimes glitches and add more anime",Bug Report,UX Feedback,0.5064,359
ef9913c8-afca-4e66-a71a-3c9c0141ee48,I've been using this for over 6 years. Unfortunately the state of the app has decayed to a point where I need to find another alternative :(,Bug Report,UX Feedback,0.5332,360
2406829a-180f-4fc7-b69a-1598445d9dd3,"Can't live without this app. Has saved me from missing deadlines countless times. Probably the best app I've ever used. The organization and customization features are logical and the app feels great to use. UX & UI team did their homework and I commend them for it. To be honest, if I could give this app 6 stars, I would. Not to mention all the features you get for free! My favorites are the cross-device sync and the developer API. Anyway, get this app. Your future self will thank you",Positive Praise,Feature Request,0.4932,361
0e1885c4-6d55-4a8e-9a00-9c449796b817,"terrible, no way to check messages. no buttons for messages.",UX Feedback,Bug Report,0.5369,362
f4172c50-1a0b-4f19-99e9-310f9623a519,"It's a pretty good app, however there is a long standing issue that is driving me crazy. When you set your own personal theme from gallery, it doesn't stay. Every single time, it turns grey. And Microsoft has no way to reach them, so I can't get it fixed. I've already done everything to mitigate it.",Bug Report,UX Feedback,0.5399,363
10dc88fc-23c2-49e5-941f-48e714a4618d,can't even try it without subscribing. bogus!,Bug Report,UX Feedback,0.5195,364
86754c3c-9594-45fb-b095-dd13b04e064f,i just uninstall anything that forces me to provide my email id right even before being able to try it.,Bug Report,UX Feedback,0.5059,365
e09e80fa-7729-459f-84b8-d27af8f5999f,"useless app, banned my number and no reasoning given.",Bug Report,UX Feedback,0.5093,366
